Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-20 09:00:00+09:00,27788.6796875,27815.419921875,27782.140625,27810.41015625,0,0,0
2022-09-20 09:01:00+09:00,27808.75,27848.25,27802.4296875,27848.25,0,0,0
2022-09-20 09:02:00+09:00,27847.740234375,27863.9609375,27840.01953125,27840.189453125,0,0,0
2022-09-20 09:03:00+09:00,27847.529296875,27878.580078125,27847.529296875,27878.580078125,0,0,0
2022-09-20 09:04:00+09:00,27874.16015625,27902.44921875,27874.16015625,27898.779296875,0,0,0
2022-09-20 09:05:00+09:00,27902.640625,27902.640625,27871.240234375,27871.240234375,0,0,0
2022-09-20 09:06:00+09:00,27872.58984375,27875.119140625,27868.7890625,27870.05078125,0,0,0
2022-09-20 09:07:00+09:00,27876.609375,27892.279296875,27871.919921875,27892.279296875,0,0,0
2022-09-20 09:08:00+09:00,27886.9296875,27894.990234375,27884.220703125,27884.220703125,0,0,0
2022-09-20 09:09:00+09:00,27885.349609375,27894.4296875,27885.3203125,27891.779296875,0,0,0
2022-09-20 09:10:00+09:00,27886.6796875,27887.779296875,27872.48046875,27874.650390625,0,0,0
2022-09-20 09:11:00+09:00,27875.689453125,27889.640625,27875.689453125,27887.69921875,0,0,0
2022-09-20 09:12:00+09:00,27890.33984375,27894.759765625,27889.48046875,27891.400390625,0,0,0
2022-09-20 09:13:00+09:00,27894.9296875,27894.9296875,27886.8203125,27890.119140625,0,0,0
2022-09-20 09:14:00+09:00,27890.0390625,27892.1796875,27882.6796875,27888.94921875,0,0,0
2022-09-20 09:15:00+09:00,27886.720703125,27902.609375,27886.720703125,27896.55078125,0,0,0
2022-09-20 09:16:00+09:00,27895.130859375,27897.94921875,27891.439453125,27894.0,0,0,0
2022-09-20 09:17:00+09:00,27893.19921875,27906.830078125,27893.19921875,27897.369140625,0,0,0
2022-09-20 09:18:00+09:00,27896.3203125,27896.3203125,27880.740234375,27884.6796875,0,0,0
2022-09-20 09:19:00+09:00,27883.349609375,27907.44921875,27883.349609375,27907.099609375,0,0,0
2022-09-20 09:20:00+09:00,27902.189453125,27902.189453125,27886.1796875,27887.060546875,0,0,0
2022-09-20 09:21:00+09:00,27887.720703125,27887.720703125,27879.689453125,27880.2890625,0,0,0
2022-09-20 09:22:00+09:00,27881.30078125,27897.140625,27874.80078125,27897.140625,0,0,0
2022-09-20 09:23:00+09:00,27896.94921875,27896.94921875,27882.220703125,27883.169921875,0,0,0
2022-09-20 09:24:00+09:00,27885.25,27888.279296875,27884.16015625,27886.2109375,0,0,0
2022-09-20 09:25:00+09:00,27886.380859375,27896.109375,27886.380859375,27890.9296875,0,0,0
2022-09-20 09:26:00+09:00,27891.419921875,27894.650390625,27891.119140625,27892.439453125,0,0,0
2022-09-20 09:27:00+09:00,27890.830078125,27892.19921875,27888.41015625,27888.51953125,0,0,0
2022-09-20 09:28:00+09:00,27888.2109375,27890.830078125,27884.119140625,27884.119140625,0,0,0
2022-09-20 09:29:00+09:00,27886.740234375,27886.740234375,27878.599609375,27880.560546875,0,0,0
2022-09-20 09:30:00+09:00,27879.009765625,27883.400390625,27879.009765625,27880.060546875,0,0,0
2022-09-20 09:31:00+09:00,27878.69921875,27878.69921875,27858.009765625,27863.58984375,0,0,0
