Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-27 08:30:00-05:00,44886.44921875,44886.44921875,44811.6484375,44856.73046875,0,0,0
2022-09-27 08:31:00-05:00,44856.73046875,44884.98046875,44847.2890625,44884.98046875,83096,0,0
2022-09-27 08:32:00-05:00,44884.98046875,44914.76171875,44880.71875,44900.078125,51784,0,0
2022-09-27 08:33:00-05:00,44892.55859375,44893.83984375,44863.76171875,44869.26953125,97446,0,0
2022-09-27 08:34:00-05:00,44869.26953125,44890.921875,44853.1015625,44858.8515625,49846,0,0
2022-09-27 08:35:00-05:00,44858.8515625,44897.73046875,44825.19140625,44890.55859375,66677,0,0
2022-09-27 08:36:00-05:00,44888.25,44895.01171875,44888.25,44890.328125,79808,0,0
2022-09-27 08:37:00-05:00,44891.19140625,44896.1484375,44882.8515625,44889.16015625,55843,0,0
2022-09-27 08:38:00-05:00,44889.16015625,44947.51171875,44868.1015625,44932.140625,150685,0,0
2022-09-27 08:39:00-05:00,44933.19140625,44944.0,44907.23046875,44938.94921875,54787,0,0
2022-09-27 08:40:00-05:00,44938.94921875,44971.671875,44933.171875,44954.2109375,154391,0,0
2022-09-27 08:41:00-05:00,44963.58984375,44968.94921875,44956.62890625,44961.640625,93632,0,0
2022-09-27 08:42:00-05:00,44961.640625,45000.19140625,44957.19921875,44994.87109375,49187,0,0
2022-09-27 08:43:00-05:00,44994.87109375,45022.1796875,44989.76171875,45014.33984375,512786,0,0
2022-09-27 08:44:00-05:00,45014.33984375,45024.12109375,45004.859375,45004.890625,66003,0,0
2022-09-27 08:45:00-05:00,45004.890625,45048.109375,44997.44921875,45005.66015625,113295,0,0
2022-09-27 08:46:00-05:00,45006.7109375,45045.28125,45006.7109375,45020.78125,161253,0,0
2022-09-27 08:47:00-05:00,45023.328125,45054.2890625,45023.328125,45046.859375,82633,0,0
2022-09-27 08:48:00-05:00,45046.859375,45069.44921875,45036.19140625,45069.44921875,87450,0,0
2022-09-27 08:49:00-05:00,45069.44921875,45077.01953125,45033.19921875,45066.80859375,176044,0,0
2022-09-27 08:50:00-05:00,45049.4609375,45094.91015625,45049.4609375,45086.05078125,77598,0,0
2022-09-27 08:51:00-05:00,45085.0,45095.6796875,45066.7890625,45071.69921875,310589,0,0
2022-09-27 08:52:00-05:00,45073.1015625,45090.078125,45068.8984375,45088.62109375,66624,0,0
2022-09-27 08:53:00-05:00,45088.62109375,45098.69140625,45080.859375,45098.69140625,306006,0,0
2022-09-27 08:54:00-05:00,45098.71875,45107.44921875,45069.46875,45069.62890625,55008,0,0
2022-09-27 08:55:00-05:00,45069.62890625,45088.12890625,45069.62890625,45073.4296875,66190,0,0
2022-09-27 08:56:00-05:00,45073.4296875,45078.2109375,45064.578125,45078.2109375,202629,0,0
2022-09-27 08:57:00-05:00,45074.1015625,45077.5703125,45048.23046875,45053.6015625,87606,0,0
2022-09-27 08:58:00-05:00,45055.0,45065.609375,45050.62109375,45057.41015625,81815,0,0
2022-09-27 08:59:00-05:00,45057.1015625,45065.78125,45044.05859375,45052.3984375,444970,0,0
