Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-10 09:30:00+08:00,4145.02880859375,4153.56103515625,4143.32421875,4147.21728515625,346345000,0,0
2022-06-10 09:31:00+08:00,4147.02099609375,4150.0,4145.37646484375,4148.0732421875,224919400,0,0
2022-06-10 09:32:00+08:00,4149.85009765625,4153.2763671875,4145.3564453125,4146.44482421875,189944400,0,0
2022-06-10 09:33:00+08:00,4148.62939453125,4152.82080078125,4147.00732421875,4152.82080078125,188556600,0,0
2022-06-10 09:34:00+08:00,4154.2880859375,4156.08056640625,4151.1630859375,4152.18994140625,177016700,0,0
2022-06-10 09:35:00+08:00,4152.60498046875,4154.283203125,4149.42822265625,4154.283203125,144565400,0,0
2022-06-10 09:36:00+08:00,4154.865234375,4156.2607421875,4151.892578125,4151.892578125,137579300,0,0
2022-06-10 09:37:00+08:00,4151.267578125,4151.267578125,4150.27685546875,4150.36962890625,127212100,0,0
2022-06-10 09:38:00+08:00,4150.1181640625,4150.1181640625,4144.943359375,4144.943359375,112454800,0,0
2022-06-10 09:39:00+08:00,4144.89599609375,4151.0703125,4144.31396484375,4151.0703125,117825500,0,0
2022-06-10 09:40:00+08:00,4151.5927734375,4152.55712890625,4150.048828125,4150.708984375,102849500,0,0
2022-06-10 09:41:00+08:00,4150.70947265625,4151.2998046875,4149.79150390625,4150.927734375,93699000,0,0
2022-06-10 09:42:00+08:00,4151.09521484375,4154.0859375,4149.748046875,4153.92724609375,91341900,0,0
2022-06-10 09:43:00+08:00,4154.287109375,4160.1064453125,4154.287109375,4160.08447265625,95909600,0,0
2022-06-10 09:44:00+08:00,4160.560546875,4162.28076171875,4160.560546875,4161.6904296875,99258400,0,0
2022-06-10 09:45:00+08:00,4161.5419921875,4162.03515625,4160.330078125,4160.67919921875,105378800,0,0
2022-06-10 09:46:00+08:00,4159.859375,4159.859375,4155.5927734375,4155.5927734375,90442500,0,0
2022-06-10 09:47:00+08:00,4155.0546875,4156.48291015625,4152.9384765625,4156.48291015625,99247600,0,0
