Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-04 09:00:00+02:00,3733.52001953125,3736.22998046875,3733.52001953125,3735.989990234375,0,0,0
2022-08-04 09:01:00+02:00,3738.43994140625,3738.550048828125,3737.18994140625,3737.47998046875,0,0,0
2022-08-04 09:02:00+02:00,3738.3701171875,3738.3701171875,3737.360107421875,3737.360107421875,0,0,0
2022-08-04 09:03:00+02:00,3737.7900390625,3739.739990234375,3737.7900390625,3739.739990234375,0,0,0
2022-08-04 09:04:00+02:00,3740.219970703125,3740.760009765625,3739.919921875,3740.760009765625,0,0,0
2022-08-04 09:05:00+02:00,3740.010009765625,3740.340087890625,3740.010009765625,3740.02001953125,0,0,0
2022-08-04 09:06:00+02:00,3739.89990234375,3739.89990234375,3739.080078125,3739.840087890625,0,0,0
2022-08-04 09:07:00+02:00,3740.52001953125,3742.419921875,3740.52001953125,3741.830078125,0,0,0
2022-08-04 09:08:00+02:00,3743.1298828125,3745.72998046875,3743.1298828125,3745.72998046875,0,0,0
2022-08-04 09:09:00+02:00,3747.179931640625,3747.3798828125,3746.820068359375,3747.3798828125,0,0,0
2022-08-04 09:10:00+02:00,3747.580078125,3747.580078125,3745.669921875,3745.669921875,0,0,0
2022-08-04 09:11:00+02:00,3745.590087890625,3745.590087890625,3744.050048828125,3744.050048828125,0,0,0
2022-08-04 09:12:00+02:00,3743.25,3744.199951171875,3743.25,3743.27001953125,0,0,0
2022-08-04 09:13:00+02:00,3744.080078125,3745.31005859375,3743.81005859375,3745.31005859375,0,0,0
2022-08-04 09:14:00+02:00,3744.610107421875,3744.840087890625,3743.919921875,3743.919921875,0,0,0
2022-08-04 09:15:00+02:00,3744.389892578125,3746.010009765625,3744.389892578125,3745.280029296875,0,0,0
2022-08-04 09:16:00+02:00,3745.419921875,3746.260009765625,3745.14990234375,3745.669921875,0,0,0
2022-08-04 09:17:00+02:00,3745.659912109375,3745.659912109375,3744.719970703125,3744.77001953125,0,0,0
2022-08-04 09:18:00+02:00,3744.739990234375,3747.330078125,3744.739990234375,3747.330078125,0,0,0
2022-08-04 09:19:00+02:00,3747.070068359375,3748.090087890625,3747.070068359375,3748.090087890625,0,0,0
2022-08-04 09:20:00+02:00,3747.68994140625,3747.75,3746.8798828125,3746.8798828125,0,0,0
2022-08-04 09:21:00+02:00,3746.7900390625,3748.469970703125,3746.7900390625,3748.18994140625,0,0,0
2022-08-04 09:22:00+02:00,3746.89990234375,3746.97998046875,3746.7900390625,3746.820068359375,0,0,0
2022-08-04 09:23:00+02:00,3746.639892578125,3747.81005859375,3746.639892578125,3747.81005859375,0,0,0
2022-08-04 09:24:00+02:00,3747.929931640625,3750.60009765625,3747.929931640625,3750.60009765625,0,0,0
2022-08-04 09:25:00+02:00,3750.18994140625,3750.580078125,3750.18994140625,3750.5,0,0,0
2022-08-04 09:26:00+02:00,3750.320068359375,3750.610107421875,3749.68994140625,3750.610107421875,0,0,0
2022-08-04 09:27:00+02:00,3751.639892578125,3751.909912109375,3751.02001953125,3751.280029296875,0,0,0
2022-08-04 09:28:00+02:00,3752.18994140625,3752.330078125,3751.919921875,3751.919921875,0,0,0
2022-08-04 09:29:00+02:00,3752.110107421875,3752.75,3752.030029296875,3752.75,0,0,0
2022-08-04 09:30:00+02:00,3753.139892578125,3756.85009765625,3753.139892578125,3756.85009765625,0,0,0
2022-08-04 09:31:00+02:00,3757.4599609375,3757.4599609375,3755.93994140625,3756.81005859375,0,0,0
2022-08-04 09:32:00+02:00,3756.75,3757.8701171875,3756.75,3756.929931640625,0,0,0
2022-08-04 09:33:00+02:00,3756.2900390625,3756.2900390625,3755.10009765625,3755.10009765625,0,0,0
2022-08-04 09:34:00+02:00,3755.2900390625,3755.2900390625,3754.02001953125,3754.02001953125,0,0,0
2022-08-04 09:35:00+02:00,3753.75,3754.1201171875,3753.510009765625,3753.510009765625,0,0,0
2022-08-04 09:36:00+02:00,3754.0400390625,3754.179931640625,3753.75,3754.02001953125,0,0,0
2022-08-04 09:37:00+02:00,3753.9599609375,3755.6201171875,3753.9599609375,3755.5,0,0,0
2022-08-04 09:38:00+02:00,3756.169921875,3756.169921875,3753.590087890625,3753.590087890625,0,0,0
2022-08-04 09:39:00+02:00,3753.3798828125,3753.3798828125,3751.8701171875,3751.8701171875,0,0,0
2022-08-04 09:40:00+02:00,3751.830078125,3751.830078125,3750.889892578125,3750.889892578125,0,0,0
2022-08-04 09:41:00+02:00,3750.840087890625,3751.3701171875,3750.409912109375,3750.9599609375,0,0,0
2022-08-04 09:42:00+02:00,3751.02001953125,3751.5,3751.02001953125,3751.050048828125,0,0,0
2022-08-04 09:43:00+02:00,3751.35009765625,3751.659912109375,3751.35009765625,3751.429931640625,0,0,0
2022-08-04 09:44:00+02:00,3751.85009765625,3752.030029296875,3751.68994140625,3752.030029296875,0,0,0
2022-08-04 09:45:00+02:00,3752.330078125,3752.780029296875,3752.330078125,3752.68994140625,0,0,0
2022-08-04 09:46:00+02:00,3752.639892578125,3753.2099609375,3752.6298828125,3752.929931640625,0,0,0
2022-08-04 09:47:00+02:00,3752.669921875,3752.669921875,3751.75,3751.97998046875,0,0,0
2022-08-04 09:48:00+02:00,3752.199951171875,3753.110107421875,3752.199951171875,3753.110107421875,0,0,0
2022-08-04 09:49:00+02:00,3752.93994140625,3754.139892578125,3752.93994140625,3754.1298828125,0,0,0
2022-08-04 09:50:00+02:00,3754.419921875,3754.489990234375,3754.340087890625,3754.4599609375,0,0,0
2022-08-04 09:51:00+02:00,3754.530029296875,3755.969970703125,3754.530029296875,3755.969970703125,0,0,0
2022-08-04 09:52:00+02:00,3755.9599609375,3756.889892578125,3755.9599609375,3756.739990234375,0,0,0
2022-08-04 09:53:00+02:00,3756.389892578125,3756.429931640625,3756.02001953125,3756.429931640625,0,0,0
2022-08-04 09:54:00+02:00,3756.860107421875,3756.860107421875,3756.18994140625,3756.18994140625,0,0,0
2022-08-04 09:55:00+02:00,3755.5400390625,3755.5400390625,3755.02001953125,3755.02001953125,0,0,0
2022-08-04 09:56:00+02:00,3755.169921875,3756.64990234375,3755.169921875,3756.64990234375,0,0,0
2022-08-04 09:57:00+02:00,3756.830078125,3756.830078125,3756.3701171875,3756.3701171875,0,0,0
2022-08-04 09:58:00+02:00,3756.070068359375,3756.070068359375,3755.409912109375,3755.580078125,0,0,0
2022-08-04 09:59:00+02:00,3753.679931640625,3755.419921875,3753.330078125,3755.27001953125,0,0,0
2022-08-04 10:00:00+02:00,3756.389892578125,3756.6201171875,3756.14990234375,3756.14990234375,0,0,0
2022-08-04 10:01:00+02:00,3755.860107421875,3756.360107421875,3755.719970703125,3755.719970703125,0,0,0
2022-08-04 10:02:00+02:00,3755.25,3755.25,3754.3798828125,3754.68994140625,0,0,0
