Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-08 09:30:00-05:00,10609.046875,10609.046875,10590.7255859375,10590.7255859375,0,0,0
2022-11-08 09:31:00-05:00,10589.8125,10589.8125,10583.607421875,10583.607421875,25962871,0,0
2022-11-08 09:32:00-05:00,10578.6630859375,10579.9052734375,10574.71484375,10576.9951171875,23301569,0,0
2022-11-08 09:33:00-05:00,10577.4677734375,10577.4677734375,10569.296875,10575.3330078125,20666970,0,0
2022-11-08 09:34:00-05:00,10573.064453125,10577.888671875,10565.1494140625,10577.888671875,19072186,0,0
2022-11-08 09:35:00-05:00,10578.365234375,10580.365234375,10574.71875,10578.486328125,19902580,0,0
2022-11-08 09:36:00-05:00,10575.107421875,10575.54296875,10568.998046875,10574.8525390625,19871260,0,0
2022-11-08 09:37:00-05:00,10570.3447265625,10574.912109375,10569.1044921875,10574.912109375,19936747,0,0
2022-11-08 09:38:00-05:00,10575.3349609375,10575.9921875,10567.2958984375,10567.2958984375,21713171,0,0
2022-11-08 09:39:00-05:00,10561.7607421875,10566.748046875,10559.234375,10564.89453125,21137651,0,0
2022-11-08 09:40:00-05:00,10564.744140625,10569.17578125,10559.3916015625,10559.3916015625,21294913,0,0
2022-11-08 09:41:00-05:00,10556.361328125,10556.361328125,10546.451171875,10547.08984375,19844090,0,0
2022-11-08 09:42:00-05:00,10545.765625,10551.0986328125,10545.765625,10551.0986328125,19343030,0,0
2022-11-08 09:43:00-05:00,10552.4814453125,10561.6640625,10552.4814453125,10561.6640625,18728922,0,0
2022-11-08 09:44:00-05:00,10561.3623046875,10561.3623046875,10555.0537109375,10560.05078125,17568526,0,0
2022-11-08 09:45:00-05:00,10561.3115234375,10561.3115234375,10542.3779296875,10542.3779296875,19660143,0,0
2022-11-08 09:46:00-05:00,10539.2685546875,10544.650390625,10537.3798828125,10541.34765625,21554343,0,0
2022-11-08 09:47:00-05:00,10540.4150390625,10547.5380859375,10540.4150390625,10547.3330078125,18204275,0,0
2022-11-08 09:48:00-05:00,10548.59375,10553.25,10546.392578125,10549.4375,17494004,0,0
2022-11-08 09:49:00-05:00,10551.0751953125,10561.73046875,10551.0751953125,10561.150390625,15359423,0,0
2022-11-08 09:50:00-05:00,10558.3388671875,10563.2509765625,10558.3388671875,10563.2509765625,15253881,0,0
2022-11-08 09:51:00-05:00,10563.7978515625,10569.6376953125,10563.7978515625,10569.6376953125,17500860,0,0
2022-11-08 09:52:00-05:00,10570.537109375,10587.11328125,10570.537109375,10587.11328125,16965224,0,0
2022-11-08 09:53:00-05:00,10585.6728515625,10598.48046875,10585.6728515625,10598.48046875,17830986,0,0
2022-11-08 09:54:00-05:00,10600.890625,10601.3291015625,10596.935546875,10596.935546875,14661108,0,0
2022-11-08 09:55:00-05:00,10597.607421875,10604.384765625,10597.44140625,10604.384765625,14344610,0,0
2022-11-08 09:56:00-05:00,10603.458984375,10603.458984375,10591.87109375,10591.87109375,22274945,0,0
2022-11-08 09:57:00-05:00,10597.068359375,10598.111328125,10594.1787109375,10594.1787109375,12079640,0,0
2022-11-08 09:58:00-05:00,10592.22265625,10598.1513671875,10592.22265625,10596.4580078125,13818175,0,0
2022-11-08 09:59:00-05:00,10594.0185546875,10601.01953125,10590.1123046875,10590.1123046875,12824275,0,0
2022-11-08 10:00:00-05:00,10585.6171875,10585.896484375,10577.9716796875,10585.896484375,14185087,0,0
2022-11-08 10:01:00-05:00,10585.7197265625,10593.896484375,10580.3896484375,10588.76953125,14648945,0,0
2022-11-08 10:02:00-05:00,10593.6845703125,10597.3955078125,10592.21484375,10592.21484375,12558649,0,0
2022-11-08 10:03:00-05:00,10588.490234375,10588.490234375,10580.7255859375,10584.1357421875,12679402,0,0
2022-11-08 10:04:00-05:00,10583.380859375,10583.380859375,10569.505859375,10571.830078125,12901651,0,0
2022-11-08 10:05:00-05:00,10572.513671875,10587.03515625,10571.962890625,10587.03515625,15341855,0,0
2022-11-08 10:06:00-05:00,10589.3125,10596.7548828125,10589.3125,10594.75390625,13681847,0,0
2022-11-08 10:07:00-05:00,10596.322265625,10596.322265625,10588.322265625,10588.6669921875,12878950,0,0
2022-11-08 10:08:00-05:00,10586.9111328125,10586.9111328125,10578.166015625,10578.19921875,13262352,0,0
2022-11-08 10:09:00-05:00,10580.19921875,10584.908203125,10579.2587890625,10582.92578125,12737706,0,0
2022-11-08 10:10:00-05:00,10582.31640625,10587.12109375,10576.5947265625,10585.779296875,13403589,0,0
2022-11-08 10:11:00-05:00,10586.0732421875,10589.1513671875,10580.2421875,10586.705078125,13740840,0,0
2022-11-08 10:12:00-05:00,10586.888671875,10589.6884765625,10579.65625,10579.65625,11589625,0,0
2022-11-08 10:13:00-05:00,10580.8251953125,10582.396484375,10577.1201171875,10582.396484375,12066738,0,0
2022-11-08 10:14:00-05:00,10582.6318359375,10594.5419921875,10582.6318359375,10589.0546875,10903598,0,0
2022-11-08 10:15:00-05:00,10585.78515625,10590.705078125,10583.125,10585.2138671875,12787576,0,0
2022-11-08 10:16:00-05:00,10584.3623046875,10600.8544921875,10584.3623046875,10600.8544921875,14555568,0,0
2022-11-08 10:17:00-05:00,10603.1005859375,10603.1005859375,10598.599609375,10602.30859375,16027374,0,0
2022-11-08 10:18:00-05:00,10602.33203125,10606.2861328125,10602.33203125,10605.7216796875,12116808,0,0
2022-11-08 10:19:00-05:00,10612.40625,10612.40625,10608.939453125,10608.939453125,12318455,0,0
2022-11-08 10:20:00-05:00,10606.5537109375,10611.111328125,10606.5537109375,10610.9443359375,11399900,0,0
2022-11-08 10:21:00-05:00,10612.7255859375,10623.8994140625,10612.7255859375,10621.548828125,11920287,0,0
2022-11-08 10:22:00-05:00,10620.1943359375,10623.5263671875,10615.5068359375,10615.5068359375,11298641,0,0
2022-11-08 10:23:00-05:00,10616.1064453125,10616.1064453125,10609.9873046875,10610.138671875,11504067,0,0
2022-11-08 10:24:00-05:00,10609.5234375,10613.501953125,10609.5234375,10611.11328125,9795594,0,0
2022-11-08 10:25:00-05:00,10611.25,10617.396484375,10610.302734375,10610.302734375,9971512,0,0
2022-11-08 10:26:00-05:00,10610.189453125,10610.189453125,10606.7626953125,10607.5341796875,10992000,0,0
2022-11-08 10:27:00-05:00,10608.7255859375,10614.421875,10608.587890625,10611.703125,10915000,0,0
2022-11-08 10:28:00-05:00,10612.04296875,10615.2470703125,10611.1123046875,10615.005859375,10381000,0,0
2022-11-08 10:29:00-05:00,10614.4501953125,10615.6767578125,10606.6884765625,10608.9921875,10241000,0,0
2022-11-08 10:30:00-05:00,10611.4892578125,10619.0576171875,10610.4599609375,10619.0576171875,11956000,0,0
2022-11-08 10:31:00-05:00,10618.48046875,10624.640625,10615.67578125,10623.779296875,13786000,0,0
2022-11-08 10:32:00-05:00,10622.642578125,10624.845703125,10620.69921875,10620.69921875,11907000,0,0
2022-11-08 10:33:00-05:00,10622.6171875,10626.0361328125,10622.6171875,10624.7294921875,11050000,0,0
2022-11-08 10:34:00-05:00,10624.9892578125,10633.78515625,10623.8212890625,10631.5810546875,9371000,0,0
2022-11-08 10:35:00-05:00,10630.81640625,10631.31640625,10626.9052734375,10628.341796875,10748000,0,0
2022-11-08 10:36:00-05:00,10628.80859375,10633.46875,10628.80859375,10633.46875,12826000,0,0
2022-11-08 10:37:00-05:00,10634.1669921875,10634.9443359375,10631.2724609375,10632.83984375,10146000,0,0
2022-11-08 10:38:00-05:00,10632.2529296875,10638.9541015625,10631.6865234375,10638.9541015625,10180000,0,0
2022-11-08 10:39:00-05:00,10638.90234375,10644.4169921875,10634.806640625,10634.806640625,12950000,0,0
2022-11-08 10:40:00-05:00,10635.1865234375,10635.1865234375,10631.2958984375,10631.2958984375,10686000,0,0
2022-11-08 10:41:00-05:00,10634.091796875,10635.775390625,10632.8095703125,10632.8095703125,10182000,0,0
2022-11-08 10:42:00-05:00,10633.205078125,10637.9287109375,10633.205078125,10637.28515625,8291000,0,0
2022-11-08 10:43:00-05:00,10636.5888671875,10638.23046875,10634.8505859375,10638.23046875,10334000,0,0
2022-11-08 10:44:00-05:00,10639.25390625,10643.71875,10639.244140625,10640.052734375,8723000,0,0
2022-11-08 10:45:00-05:00,10639.9169921875,10641.1591796875,10638.439453125,10638.439453125,9238000,0,0
2022-11-08 10:46:00-05:00,10638.626953125,10644.5673828125,10636.65625,10641.4453125,10734000,0,0
2022-11-08 10:47:00-05:00,10640.0205078125,10646.37109375,10640.0205078125,10646.0810546875,9612000,0,0
2022-11-08 10:48:00-05:00,10647.109375,10651.541015625,10647.109375,10650.1982421875,10553000,0,0
2022-11-08 10:49:00-05:00,10650.806640625,10654.2041015625,10650.806640625,10652.771484375,9002000,0,0
2022-11-08 10:50:00-05:00,10652.837890625,10655.240234375,10646.9931640625,10646.9931640625,9974000,0,0
2022-11-08 10:51:00-05:00,10646.06640625,10650.0380859375,10645.8505859375,10646.3701171875,10376000,0,0
2022-11-08 10:52:00-05:00,10646.798828125,10649.9951171875,10646.140625,10649.9951171875,8420000,0,0
2022-11-08 10:53:00-05:00,10647.9150390625,10648.6123046875,10647.3720703125,10647.7939453125,8736000,0,0
2022-11-08 10:54:00-05:00,10647.0703125,10647.0703125,10640.44921875,10641.4521484375,9054000,0,0
2022-11-08 10:55:00-05:00,10642.1982421875,10644.404296875,10641.7490234375,10642.279296875,9886000,0,0
