Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-30 08:30:00-06:00,50200.9296875,50465.66015625,50200.9296875,50465.66015625,0,0,0
2022-11-30 08:31:00-06:00,50465.66015625,50576.51171875,50448.640625,50576.51171875,68798,0,0
2022-11-30 08:32:00-06:00,50574.80078125,50782.4609375,50555.71875,50782.4609375,117154,0,0
2022-11-30 08:33:00-06:00,50782.4609375,50831.46875,50730.51171875,50749.55078125,111906,0,0
2022-11-30 08:34:00-06:00,50749.55078125,50811.5703125,50749.55078125,50782.421875,45770,0,0
2022-11-30 08:35:00-06:00,50766.23046875,50781.390625,50666.421875,50703.05859375,259928,0,0
2022-11-30 08:36:00-06:00,50699.3515625,50718.16015625,50655.7109375,50655.7109375,94410,0,0
2022-11-30 08:37:00-06:00,50655.7109375,50677.671875,50602.28125,50624.71875,199169,0,0
2022-11-30 08:38:00-06:00,50624.71875,50700.51953125,50624.48046875,50700.51953125,101907,0,0
2022-11-30 08:39:00-06:00,50703.48046875,50731.30078125,50689.80078125,50709.3515625,174004,0,0
2022-11-30 08:40:00-06:00,50709.91015625,50785.671875,50706.5703125,50738.94140625,526918,0,0
2022-11-30 08:41:00-06:00,50726.53125,50737.21875,50632.05078125,50654.76953125,356325,0,0
2022-11-30 08:42:00-06:00,50656.1015625,50690.98828125,50644.80859375,50651.2890625,150217,0,0
2022-11-30 08:43:00-06:00,50651.2890625,50695.1015625,50651.2890625,50695.1015625,79842,0,0
2022-11-30 08:44:00-06:00,50688.01171875,50700.921875,50676.96875,50682.78125,54901,0,0
2022-11-30 08:45:00-06:00,50683.26171875,50726.03125,50677.73046875,50699.48046875,119574,0,0
2022-11-30 08:46:00-06:00,50696.390625,50698.171875,50659.62109375,50674.58984375,73584,0,0
2022-11-30 08:47:00-06:00,50674.421875,50700.44921875,50631.83984375,50695.05078125,362961,0,0
2022-11-30 08:48:00-06:00,50691.98046875,50696.2109375,50545.4296875,50553.41015625,317858,0,0
2022-11-30 08:49:00-06:00,50553.41015625,50564.44140625,50532.171875,50539.671875,91300,0,0
2022-11-30 08:50:00-06:00,50539.671875,50542.12109375,50511.69921875,50526.8203125,120471,0,0
2022-11-30 08:51:00-06:00,50526.8203125,50534.5703125,50421.12890625,50434.671875,274224,0,0
2022-11-30 08:52:00-06:00,50432.23046875,50453.71875,50431.12109375,50440.98046875,141534,0,0
2022-11-30 08:53:00-06:00,50440.98046875,50444.16015625,50373.76953125,50391.078125,252511,0,0
2022-11-30 08:54:00-06:00,50390.8515625,50411.23828125,50385.5390625,50398.19140625,189356,0,0
2022-11-30 08:55:00-06:00,50391.62890625,50395.4296875,50333.7890625,50340.23046875,355415,0,0
2022-11-30 08:56:00-06:00,50349.30859375,50350.28125,50315.01171875,50315.55859375,259378,0,0
